"GEO_ID","NAME","B19001F_001E","B19001F_001M","B19001F_002E","B19001F_002M","B19001F_003E","B19001F_003M","B19001F_004E","B19001F_004M","B19001F_005E","B19001F_005M","B19001F_006E","B19001F_006M","B19001F_007E","B19001F_007M","B19001F_008E","B19001F_008M","B19001F_009E","B19001F_009M","B19001F_010E","B19001F_010M","B19001F_011E","B19001F_011M","B19001F_012E","B19001F_012M","B19001F_013E","B19001F_013M","B19001F_014E","B19001F_014M","B19001F_015E","B19001F_015M","B19001F_016E","B19001F_016M","B19001F_017E","B19001F_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more",
"0500000US36027","Dutchess County, New York","4704","496","308","131","244","143","106","67","179","93","114","68","288","156","155","104","175","73","168","102","283","127","329","137","692","217","510","209","400","173","433","161","320","114",
"0500000US36029","Erie County, New York","8965","645","1207","304","1381","340","459","318","495","199","559","249","564","209","222","131","459","201","415","173","484","191","640","236","723","207","538","214","363","173","288","122","168","104",
"0500000US36031","Essex County, New York","160","114","0","28","0","28","104","107","24","35","0","28","0","28","5","9","3","7","0","28","0","28","3","4","6","9","0","28","0","28","15","20","0","28",
"0500000US36033","Franklin County, New York","80","52","3","4","0","28","0","28","20","28","0","28","0","28","0","28","0","28","10","17","9","16","0","28","25","28","0","28","10","13","3","4","0","28",
"0500000US36035","Fulton County, New York","259","121","78","78","0","31","39","55","30","41","0","31","0","31","0","31","0","31","43","62","7","12","25","42","29","34","0","31","5","6","0","31","3","5",
"0500000US36037","Genesee County, New York","185","76","3","6","17","27","0","31","11","17","6","9","0","31","27","33","0","31","5","10","0","31","35","42","37","32","8","12","36","42","0","31","0","31",
"0500000US36039","Greene County, New York","201","81","12","17","50","47","0","28","1","3","0","28","0","28","0","28","0","28","10","14","0","28","53","51","21","14","14","21","21","28","19","28","0","28",
"0500000US36041","Hamilton County, New York","3","4","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","3","4","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US36043","Herkimer County, New York","206","103","3","5","4","7","7","10","35","41","0","31","0","31","0","31","0","31","0","31","0","31","12","18","78","74","18","24","46","41","0","31","3","6",
"0500000US36045","Jefferson County, New York","658","204","23","26","12","20","7","12","89","60","41","59","28","28","0","31","49","44","16","20","160","167","40","37","103","69","40","47","48","50","2","4","0","31",
"0500000US36047","Kings County, New York","90233","2600","8493","805","7445","875","3847","624","4604","699","4099","647","3471","576","3326","495","4002","592","3847","649","6119","809","8000","826","10950","947","6498","708","4586","771","5026","687","5920","655",
"0500000US36049","Lewis County, New York","108","79","0","25","0","25","0","25","0","25","0","25","0","25","0","25","1","3","0","25","0","25","3","6","35","44","56","63","0","25","13","20","0","25",
"0500000US36051","Livingston County, New York","138","68","0","31","0","31","0","31","0","31","6","10","0","31","14","24","6","9","0","31","5","8","0","31","2","5","25","42","0","31","56","53","24","25",
"0500000US36053","Madison County, New York","172","69","23","26","39","47","3","4","0","31","19","25","0","31","0","31","12","14","7","13","6","7","5","9","8","10","7","11","0","31","0","31","43","36",
"0500000US36055","Monroe County, New York","9242","659","1017","274","1258","294","480","144","374","142","308","115","386","194","750","219","200","82","180","86","387","133","1123","287","1103","232","614","197","328","154","475","218","259","121",
"0500000US36057","Montgomery County, New York","1156","236","65","59","228","130","14","22","41","43","144","100","16","19","19","24","28","32","144","146","0","28","77","49","230","97","53","39","54","40","16","35","27","38",
"0500000US36059","Nassau County, New York","28403","1221","1102","411","466","163","500","200","468","182","752","249","709","241","578","227","646","229","1026","457","1398","295","2258","503","3275","433","3011","470","2158","394","3998","607","6058","646",
"0500000US36061","New York County, New York","69168","2448","7636","1093","8578","1398","3939","695","3968","827","2892","601","3112","619","2572","576","3023","682","2735","546","4817","822","4964","872","6591","921","4801","797","3020","582","2719","460","3801","684",
"0500000US36063","Niagara County, New York","1088","252","117","66","76","78","70","56","86","71","83","78","51","58","0","31","0","31","61","68","16","20","162","103","106","80","130","77","37","48","66","55","27","44",
"0500000US36065","Oneida County, New York","1735","327","283","146","158","105","191","210","66","55","53","63","178","94","47","49","6","9","48","38","153","116","122","84","79","60","181","107","45","44","80","74","45","41",
"0500000US36067","Onondaga County, New York","2941","417","377","140","229","101","24","31","166","98","201","102","211","122","29","22","163","96","46","37","229","110","359","212","372","143","230","117","127","81","106","70","72","44",
"0500000US36069","Ontario County, New York","728","171","7","12","18","23","70","61","12","19","78","74","0","31","82","78","0","31","6","9","0","31","28","26","245","118","69","63","88","83","25","29","0","31",
"0500000US36071","Orange County, New York","10054","640","395","225","334","156","129","91","479","212","250","172","361","196","296","171","224","122","415","161","650","223","724","231","997","275","1523","334","849","241","1276","292","1152","244",
"0500000US36073","Orleans County, New York","144","95","10","18","0","28","0","28","0","28","0","28","17","27","0","28","0","28","0","28","9","17","0","28","29","28","0","28","0","28","47","66","32","29",
"0500000US36075","Oswego County, New York","303","114","82","55","4","9","5","10","9","14","13","22","0","31","6","12","2","4","0","31","5","9","39","49","11","11","75","71","12","16","13","16","27","32",
"0500000US36077","Otsego County, New York","161","76","11","7","16","24","17","28","5","9","0","31","0","31","16","24","18","22","0","31","9","9","20","24","10","11","16","24","0","31","5","7","18","28",
"0500000US36079","Putnam County, New York","2516","317","13","22","15","22","14","24","78","83","0","31","53","46","73","68","0","31","127","114","73","69","120","83","600","182","439","138","287","146","256","109","368","155",
"0500000US36081","Queens County, New York","110796","2361","5933","690","4038","536","2992","480","2923","477","3708","554","4456","574","4206","672","3816","513","3495","602","8020","775","12018","978","15037","1227","11235","942","9503","925","10842","874","8574","893",
"0500000US36083","Rensselaer County, New York","1104","227","33","39","87","73","47","67","58","56","0","31","70","62","51","59","43","38","38","33","19","22","78","56","180","118","98","83","85","74","138","111","79","56",
"0500000US36085","Richmond County, New York","7968","775","494","182","310","141","333","143","436","220","89","74","202","107","191","119","464","216","308","242","429","151","468","197","979","242","817","229","562","193","941","264","945","301",
"0500000US36087","Rockland County, New York","7767","755","326","156","84","59","241","153","213","128","137","93","253","170","371","180","121","79","524","240","295","160","986","296","1132","330","642","182","487","209","983","333","972","229",
"0500000US36089","St. Lawrence County, New York","68","36","11","11","0","31","0","31","12","17","0","31","0","31","16","29","3","6","2","5","2","3","9","12","3","4","0","31","2","3","8","10","0","31",
"0500000US36091","Saratoga County, New York","945","227","94","68","67","64","16","21","30","48","0","31","16","25","146","112","0","31","0","31","83","79","51","47","121","89","14","22","197","124","48","37","62","51",
"0500000US36093","Schenectady County, New York","2365","369","363","180","169","136","136","103","83","66","126","103","127","77","88","84","27","26","116","97","215","121","147","106","213","100","118","75","130","70","200","107","107","121",
"0500000US36095","Schoharie County, New York","87","69","1","2","0","25","0","25","0","25","0","25","0","25","0","25","0","25","1","4","0","25","7","11","4","6","50","62","24","28","0","25","0","25",
"0500000US36097","Schuyler County, New York","26","25","4","5","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","4","6","0","21","4","7","0","21","14","22",
"0500000US36099","Seneca County, New York","108","60","4","5","0","28","15","25","0","28","0","28","7","12","32","29","0","28","0","28","4","5","23","38","4","8","4","5","9","16","0","28","6","6",
"0500000US36101","Steuben County, New York","175","84","0","31","0","31","5","7","4","7","3","6","40","57","0","31","7","8","32","47","5","7","20","20","7","11","38","32","3","4","11","8","0","31",
"0500000US36103","Suffolk County, New York","29729","1348","807","323","608","264","513","234","576","236","429","192","504","277","330","164","564","230","656","251","1121","318","2295","517","3872","555","3703","607","3509","570","4833","611","5409","579",
"0500000US36105","Sullivan County, New York","1715","271","87","84","61","63","80","77","16","23","205","125","57","67","244","167","66","58","43","61","117","75","205","116","198","113","40","47","15","22","175","147","106","58",
"0500000US36107","Tioga County, New York","161","83","0","28","0","28","0","28","80","91","0","28","0","28","4","6","0","28","42","67","11","12","0","28","16","19","0","28","8","16","0","28","0","28",
"0500000US36109","Tompkins County, New York","540","194","30","47","61","76","35","39","21","22","0","31","9","17","20","33","14","22","32","51","103","99","71","64","87","89","42","49","0","31","15","27","0","31",
"0500000US36111","Ulster County, New York","2245","310","354","220","48","45","67","68","129","81","18","33","25","30","16","19","150","90","55","44","119","103","197","107","223","115","366","171","175","104","163","86","140","81",
"0500000US36113","Warren County, New York","194","100","0","31","0","31","9","13","0","31","42","61","0","31","26","37","47","50","8","15","10","16","10","17","0","31","17","25","0","31","25","28","0","31",
"0500000US36115","Washington County, New York","328","184","28","34","13","21","6","9","7","8","0","31","0","31","0","31","0","31","0","31","0","31","141","138","101","102","9","11","0","31","17","28","6","10",
"0500000US36117","Wayne County, New York","561","223","54","62","9","10","28","42","125","159","99","105","19","30","0","31","74","77","13","18","14","18","27","32","20","18","20","23","7","12","15","19","37","40",
"0500000US36119","Westchester County, New York","40191","1891","2581","442","1800","360","1048","278","1743","401","868","281","1448","348","1239","334","1772","446","1533","411","1730","391","3815","701","5751","793","3766","714","2901","526","3569","656","4627","834",
"0500000US36121","Wyoming County, New York","265","112","9","9","0","28","0","28","0","28","0","28","0","28","5","8","7","14","34","49","0","28","3","5","45","29","45","43","107","107","0","28","10","15",
"0500000US36123","Yates County, New York","44","35","18","25","0","25","0","25","0","25","12","22","0","25","0","25","0","25","0","25","0","25","0","25","0","25","4","6","0","25","9","14","1","3",
"0500000US37001","Alamance County, North Carolina","3740","444","143","113","78","63","82","86","113","84","137","97","221","147","263","157","136","114","286","133","381","182","675","207","432","133","244","156","335","235","54","60","160","93",
"0500000US37003","Alexander County, North Carolina","198","83","0","29","0","29","0","29","0","29","0","29","10","16","0","29","0","29","11","21","0","29","0","29","107","76","70","48","0","29","0","29","0","29",
"0500000US37005","Alleghany County, North Carolina","13","18","0","21","0","21","0","21","0","21","0","21","8","15","0","21","0","21","0","21","5","8","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US37007","Anson County, North Carolina","98","52","13","24","0","25","6","12","0","25","0","25","0","25","0","25","0","25","0","25","17","28","31","37","9","14","16","25","6","11","0","25","0","25",
"0500000US37009","Ashe County, North Carolina","14","24","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","14","24","0","25","0","25","0","25","0","25","0","25","0","25","0","25",
"0500000US37011","Avery County, North Carolina","120","63","2","5","0","21","0","21","0","21","12","17","0","21","0","21","62","62","19","28","0","21","0","21","2","4","0","21","23","31","0","21","0","21",
"0500000US37013","Beaufort County, North Carolina","345","148","11","18","109","106","12","22","0","29","0","29","47","57","10","19","0","29","0","29","102","83","6","14","36","39","4","7","0","29","0","29","8","12",
"0500000US37015","Bertie County, North Carolina","75","55","0","21","0","21","0","21","0","21","0","21","0","21","75","55","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US37017","Bladen County, North Carolina","423","164","0","25","0","25","51","66","47","79","11","19","65","90","59","62","79","120","0","25","0","25","0","25","56","62","41","49","0","25","14","27","0","25",
"0500000US37019","Brunswick County, North Carolina","1118","297","32","34","21","26","46","54","36","58","36","47","7","13","50","71","65","83","171","219","15","20","87","111","101","67","188","151","72","103","45","53","146","129",
"0500000US37021","Buncombe County, North Carolina","1173","287","31","30","12","21","12","21","70","71","30","44","22","29","143","119","91","80","46","61","157","117","142","94","171","126","34","40","18","32","96","73","98","86",
"0500000US37023","Burke County, North Carolina","1069","271","205","148","24","33","84","101","213","170","48","55","17","27","152","118","16","23","25","30","38","46","97","69","33","35","66","65","8","14","43","58","0","32",
"0500000US37025","Cabarrus County, North Carolina","2872","493","152","183","210","212","30","51","155","84","92","82","275","221","24","37","133","126","24","20","176","151","497","227","283","119","284","136","234","156","168","117","135","125",
"0500000US37027","Caldwell County, North Carolina","839","196","66","69","0","32","0","32","60","63","47","62","4","7","12","22","164","123","22","28","176","152","70","82","158","110","8","15","0","32","43","43","9","17",
"0500000US37029","Camden County, North Carolina","46","48","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","46","48","0","21","0","21","0","21","0","21",
